date,region,district,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,month,year,price_pct_change
2020-11-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,"meat, fish and eggs",Fish (usipa),1233,Heap,aggregate,Retail,MWK,300.0,0.4,11,2020,
2020-12-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,"meat, fish and eggs",Fish (usipa),1233,Heap,aggregate,Retail,MWK,300.0,0.4,12,2020,0.0
2021-01-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,"meat, fish and eggs",Fish (usipa),1233,Heap,aggregate,Retail,MWK,300.0,0.39,1,2021,0.0
2021-02-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,"meat, fish and eggs",Fish (usipa),1233,Heap,aggregate,Retail,MWK,300.0,0.39,2,2021,0.0
2021-03-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,"meat, fish and eggs",Fish (usipa),1233,Heap,aggregate,Retail,MWK,300.0,0.39,3,2021,0.0
2021-04-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,"meat, fish and eggs",Fish (usipa),1233,Heap,aggregate,Retail,MWK,300.0,0.39,4,2021,0.0
2020-11-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,"meat, fish and eggs",Fish (utaka),1234,Heap,aggregate,Retail,MWK,300.0,0.4,11,2020,
2020-12-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,"meat, fish and eggs",Fish (utaka),1234,Heap,aggregate,Retail,MWK,300.0,0.4,12,2020,0.0
2021-01-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,"meat, fish and eggs",Fish (utaka),1234,Heap,aggregate,Retail,MWK,300.0,0.39,1,2021,0.0
2021-02-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,"meat, fish and eggs",Fish (utaka),1234,Heap,aggregate,Retail,MWK,300.0,0.39,2,2021,0.0
2021-03-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,"meat, fish and eggs",Fish (utaka),1234,Heap,aggregate,Retail,MWK,300.0,0.39,3,2021,0.0
2021-04-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,"meat, fish and eggs",Fish (utaka),1234,Heap,aggregate,Retail,MWK,300.0,0.39,4,2021,0.0
2020-11-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,41.66,0.055,11,2020,
2020-12-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,41.66,0.055,12,2020,0.0
2021-01-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,34.37,0.045,1,2021,-17.498799807969277
2021-02-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,31.25,0.041,2,2021,-9.077684026767518
2021-03-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,31.25,0.04,3,2021,0.0
2021-04-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,33.48,0.043,4,2021,7.135999999999987
2025-05-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,200.0,0.12,5,2025,497.37156511350065
2025-06-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,250.0,0.14,6,2025,25.0
2025-07-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,275.0,0.16,7,2025,10.000000000000009
2025-08-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,300.0,0.17,8,2025,9.090909090909083
2020-11-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,30.0,0.04,11,2020,
2020-12-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,30.0,0.04,12,2020,0.0
2021-01-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,44.0,0.058,1,2021,46.66666666666666
2021-02-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,50.0,0.066,2,2021,13.636363636363647
2021-03-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,40.0,0.052,3,2021,-19.999999999999996
2021-04-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,25.0,0.032,4,2021,-37.5
2025-04-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,100.0,0.058,4,2025,300.0
2025-05-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,50.0,0.029,5,2025,-50.0
2025-06-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,200.0,0.12,6,2025,300.0
2025-07-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,200.0,0.12,7,2025,0.0
2025-08-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,225.0,0.13,8,2025,12.5
2020-11-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,50.0,0.067,11,2020,
2020-12-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,50.0,0.067,12,2020,0.0
2021-01-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,57.0,0.075,1,2021,13.99999999999999
2021-02-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,60.0,0.079,2,2021,5.263157894736836
2021-03-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,55.0,0.071,3,2021,-8.333333333333337
2021-04-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,50.0,0.064,4,2021,-9.090909090909093
2025-05-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,200.0,0.12,5,2025,300.0
2025-06-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,200.0,0.12,6,2025,0.0
2025-07-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,200.0,0.12,7,2025,0.0
2020-11-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,31.25,0.042,11,2020,
2020-12-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,31.25,0.042,12,2020,0.0
2021-01-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,26.87,0.035,1,2021,-14.015999999999995
2021-02-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,25.0,0.033,2,2021,-6.9594343133606245
2021-03-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,25.0,0.032,3,2021,0.0
2021-04-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,26.5,0.034,4,2021,6.000000000000005
2020-11-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,50.0,0.067,11,2020,
2020-12-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,50.0,0.067,12,2020,0.0
2021-01-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,120.0,0.16,1,2021,140.0
2021-02-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,50.0,0.066,2,2021,-58.33333333333333
2021-03-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,75.0,0.097,3,2021,50.0
2021-04-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,50.0,0.064,4,2021,-33.333333333333336
2025-04-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,200.0,0.12,4,2025,300.0
2025-05-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,200.0,0.12,5,2025,0.0
2025-06-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,400.0,0.23,6,2025,100.0
2025-07-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,400.0,0.23,7,2025,0.0
2025-08-15,Southern Region,Mulanje,Mulanje Boma,2130,-16.03,35.5,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,350.0,0.2,8,2025,-12.5
2020-11-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,50.0,0.067,11,2020,
2020-12-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,45.88,0.061,12,2020,-8.239999999999991
2021-01-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,50.0,0.065,1,2021,8.979947689625112
2021-02-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,50.0,0.066,2,2021,0.0
2021-03-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,55.0,0.071,3,2021,10.000000000000009
2021-04-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,60.0,0.077,4,2021,9.090909090909083
2025-04-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,300.0,0.17,4,2025,400.0
2025-05-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,300.0,0.17,5,2025,0.0
2025-06-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,200.0,0.12,6,2025,-33.333333333333336
2025-08-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,200.0,0.12,8,2025,0.0
2020-11-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,50.0,0.067,11,2020,
2020-12-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,50.0,0.067,12,2020,0.0
2021-01-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,85.0,0.11,1,2021,70.0
2021-02-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,50.0,0.066,2,2021,-41.17647058823529
2021-03-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,50.0,0.065,3,2021,0.0
2021-04-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,50.0,0.064,4,2021,0.0
2025-04-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,300.0,0.17,4,2025,500.0
2025-05-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,300.0,0.17,5,2025,0.0
2025-06-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,300.0,0.17,6,2025,0.0
2025-07-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,200.0,0.12,7,2025,-33.333333333333336
2025-08-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,500.0,0.29,8,2025,150.0
2020-11-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,vegetables and fruits,Blackjack leaves,1236,Heap,aggregate,Retail,MWK,86.67,0.12,11,2020,
2020-12-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,vegetables and fruits,Blackjack leaves,1236,Heap,aggregate,Retail,MWK,75.0,0.1,12,2020,-13.464866735894777
2021-01-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,vegetables and fruits,Blackjack leaves,1236,Heap,aggregate,Retail,MWK,75.0,0.098,1,2021,0.0
2020-11-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,33.48,0.045,11,2020,
2020-12-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,33.2,0.044,12,2020,-0.8363201911588791
2021-01-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,29.13,0.038,1,2021,-12.259036144578328
2021-02-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,27.77,0.037,2,2021,-4.668726398901479
2021-03-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,27.77,0.036,3,2021,0.0
2021-04-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,27.77,0.036,4,2021,0.0
2025-06-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,200.0,0.12,6,2025,620.2016564638099
2025-08-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,vegetables and fruits,Cabbage (chinese),843,Bunch,aggregate,Retail,MWK,300.0,0.17,8,2025,50.0
2020-11-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,vegetables and fruits,Cowpea leaves,898,Heap,aggregate,Retail,MWK,50.0,0.067,11,2020,
2020-12-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,vegetables and fruits,Cowpea leaves,898,Heap,aggregate,Retail,MWK,70.59,0.094,12,2020,41.180000000000014
2021-01-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,vegetables and fruits,Cowpea leaves,898,Heap,aggregate,Retail,MWK,50.0,0.065,1,2021,-29.168437455730277
2021-02-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,vegetables and fruits,Cowpea leaves,898,Heap,aggregate,Retail,MWK,40.0,0.053,2,2021,-19.999999999999996
2021-03-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,vegetables and fruits,Cowpea leaves,898,Heap,aggregate,Retail,MWK,40.0,0.052,3,2021,0.0
2021-04-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,vegetables and fruits,Cowpea leaves,898,Heap,aggregate,Retail,MWK,90.0,0.12,4,2021,125.0
2020-11-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,100.0,0.13,11,2020,
2020-12-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,100.0,0.13,12,2020,0.0
2021-01-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,107.0,0.14,1,2021,7.000000000000006
2021-02-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,100.0,0.13,2,2021,-6.542056074766355
2021-03-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,100.0,0.13,3,2021,0.0
2021-04-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,100.0,0.13,4,2021,0.0
2025-04-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,500.0,0.29,4,2025,400.0
2025-05-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,468.18,0.27,5,2025,-6.3640000000000025
2025-06-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,500.0,0.29,6,2025,6.796531248665039
2025-07-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,500.0,0.29,7,2025,0.0
2025-08-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,500.0,0.29,8,2025,0.0
2025-09-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,500.0,0.29,9,2025,0.0
2025-10-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,566.67,0.33,10,2025,13.334000000000001
2025-11-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,584.9,0.34,11,2025,3.217039899765295
2025-12-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,550.0,0.32,12,2025,-5.966831937083262
2026-01-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,500.0,0.29,1,2026,-9.090909090909093
2026-02-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,500.0,0.29,2,2026,0.0
2020-11-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Fish (bonya),1231,Heap,aggregate,Retail,MWK,300.0,0.4,11,2020,
2020-12-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Fish (bonya),1231,Heap,aggregate,Retail,MWK,300.0,0.4,12,2020,0.0
2021-01-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Fish (bonya),1231,Heap,aggregate,Retail,MWK,300.0,0.39,1,2021,0.0
2021-02-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Fish (bonya),1231,Heap,aggregate,Retail,MWK,300.0,0.39,2,2021,0.0
2021-03-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Fish (bonya),1231,Heap,aggregate,Retail,MWK,300.0,0.39,3,2021,0.0
2021-04-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Fish (bonya),1231,Heap,aggregate,Retail,MWK,300.0,0.39,4,2021,0.0
2025-04-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Fish (bonya),1231,Heap,aggregate,Retail,MWK,1500.0,0.87,4,2025,400.0
2025-05-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Fish (bonya),1231,Heap,aggregate,Retail,MWK,1500.0,0.87,5,2025,0.0
2025-06-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Fish (bonya),1231,Heap,aggregate,Retail,MWK,2000.0,1.15,6,2025,33.33333333333333
2025-07-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Fish (bonya),1231,Heap,aggregate,Retail,MWK,1500.0,0.87,7,2025,-25.0
2025-08-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Fish (bonya),1231,Heap,aggregate,Retail,MWK,2000.0,1.15,8,2025,33.33333333333333
2020-11-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Fish (kapenta),887,Heap,aggregate,Retail,MWK,300.0,0.4,11,2020,
2020-12-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Fish (kapenta),887,Heap,aggregate,Retail,MWK,300.0,0.4,12,2020,0.0
2021-01-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Fish (kapenta),887,Heap,aggregate,Retail,MWK,300.0,0.39,1,2021,0.0
2021-02-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Fish (kapenta),887,Heap,aggregate,Retail,MWK,300.0,0.39,2,2021,0.0
2021-03-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Fish (kapenta),887,Heap,aggregate,Retail,MWK,300.0,0.39,3,2021,0.0
2021-04-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Fish (kapenta),887,Heap,aggregate,Retail,MWK,300.0,0.39,4,2021,0.0
2020-11-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Fish (matemba),1232,Heap,aggregate,Retail,MWK,300.0,0.4,11,2020,
2020-12-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Fish (matemba),1232,Heap,aggregate,Retail,MWK,300.0,0.4,12,2020,0.0
2021-01-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Fish (matemba),1232,Heap,aggregate,Retail,MWK,300.0,0.39,1,2021,0.0
2021-02-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Fish (matemba),1232,Heap,aggregate,Retail,MWK,300.0,0.39,2,2021,0.0
2021-03-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Fish (matemba),1232,Heap,aggregate,Retail,MWK,300.0,0.39,3,2021,0.0
2021-04-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Fish (matemba),1232,Heap,aggregate,Retail,MWK,300.0,0.39,4,2021,0.0
2025-04-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Fish (matemba),1232,Heap,aggregate,Retail,MWK,1500.0,0.87,4,2025,400.0
2025-05-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Fish (matemba),1232,Heap,aggregate,Retail,MWK,1500.0,0.87,5,2025,0.0
2025-06-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Fish (matemba),1232,Heap,aggregate,Retail,MWK,2000.0,1.15,6,2025,33.33333333333333
2025-07-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Fish (matemba),1232,Heap,aggregate,Retail,MWK,1500.0,0.87,7,2025,-25.0
2025-08-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Fish (matemba),1232,Heap,aggregate,Retail,MWK,2000.0,1.15,8,2025,33.33333333333333
2020-11-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Fish (usipa),1233,Heap,aggregate,Retail,MWK,300.0,0.4,11,2020,
2020-12-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,"meat, fish and eggs",Fish (usipa),1233,Heap,aggregate,Retail,MWK,300.0,0.4,12,2020,0.0
