date,region,district,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,month,year
2023-06-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,512.5,0.5,6,2023
2023-07-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,706.25,0.68,7,2023
2023-08-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,750.0,0.7,8,2023
2023-10-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,800.0,0.7,10,2023
2023-11-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,850.0,0.51,11,2023
2023-12-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,950.0,0.57,12,2023
2024-01-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,1025.0,0.61,1,2024
2024-02-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,875.0,0.52,2,2024
2024-03-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,600.0,0.36,3,2024
2024-04-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,625.0,0.36,4,2024
2024-05-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,675.0,0.39,5,2024
2024-06-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,750.0,0.43,6,2024
2024-09-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,875.0,0.51,9,2024
2024-10-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,870.0,0.5,10,2024
2024-11-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,1000.0,0.58,11,2024
2024-12-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,1066.67,0.62,12,2024
2025-01-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,1300.0,0.76,1,2025
2025-02-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,1592.86,0.92,2,2025
2025-03-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,1466.67,0.85,3,2025
2025-04-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,1000.0,0.58,4,2025
2025-05-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,1087.1,0.63,5,2025
2025-06-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,1173.33,0.68,6,2025
2025-07-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,1269.35,0.73,7,2025
2025-08-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Maize (new harvest),1229,KG,aggregate,Retail,MWK,1412.9,0.81,8,2025
2025-04-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Maize flour,76,KG,aggregate,Retail,MWK,2082.35,1.21,4,2025
2025-05-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Maize flour,76,KG,aggregate,Retail,MWK,1958.06,1.13,5,2025
2025-06-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Maize flour,76,KG,aggregate,Retail,MWK,1931.82,1.11,6,2025
2025-07-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Maize flour,76,KG,aggregate,Retail,MWK,1966.67,1.13,7,2025
2025-08-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Maize flour,76,KG,aggregate,Retail,MWK,2039.58,1.18,8,2025
2020-11-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Millet,73,KG,aggregate,Retail,MWK,275.0,0.37,11,2020
2020-12-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Millet,73,KG,aggregate,Retail,MWK,275.0,0.37,12,2020
2021-01-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Millet,73,KG,aggregate,Retail,MWK,275.0,0.36,1,2021
2021-02-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Millet,73,KG,aggregate,Retail,MWK,325.0,0.43,2,2021
2021-03-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Millet,73,KG,aggregate,Retail,MWK,375.0,0.48,3,2021
2021-04-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Millet,73,KG,aggregate,Retail,MWK,210.0,0.27,4,2021
2025-04-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Millet,73,KG,aggregate,Retail,MWK,1500.0,0.87,4,2025
2025-06-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Millet,73,KG,aggregate,Retail,MWK,800.0,0.46,6,2025
2025-07-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Millet,73,KG,aggregate,Retail,MWK,800.0,0.46,7,2025
2025-08-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Millet,73,KG,aggregate,Retail,MWK,1000.0,0.58,8,2025
2025-09-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Millet,73,KG,aggregate,Retail,MWK,1300.0,0.75,9,2025
2025-12-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,cereals and tubers,Millet,73,KG,aggregate,Retail,MWK,1000.0,0.58,12,2025
2020-11-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,34.97,0.047,11,2020
2020-12-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,44.12,0.059,12,2020
2021-01-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,39.71,0.052,1,2021
2021-02-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,40.75,0.054,2,2021
2021-03-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,21.25,0.027,3,2021
2021-04-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,25.0,0.032,4,2021
2025-06-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,vegetables and fruits,Mustard leaves,1222,Bunch,aggregate,Retail,MWK,200.0,0.12,6,2025
2020-11-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,941.67,1.25,11,2020
2020-12-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,5582.36,7.43,12,2020
2021-01-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,1101.47,1.44,1,2021
2021-02-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,1037.5,1.36,2,2021
2021-03-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,1237.5,1.6,3,2021
2021-04-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,1250.0,1.61,4,2021
2025-04-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,5558.82,3.24,4,2025
2025-05-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,7645.16,4.41,5,2025
2025-06-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,7545.0,4.35,6,2025
2025-07-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,6848.39,3.95,7,2025
2025-08-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,7209.68,4.16,8,2025
2025-09-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,8030.43,4.63,9,2025
2025-10-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,7285.48,4.2,10,2025
2025-11-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,7668.97,4.42,11,2025
2025-12-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,7834.66,4.52,12,2025
2026-01-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,7599.9,4.38,1,2026
2026-02-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,7547.88,4.35,2,2026
2026-03-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,7674.19,4.43,3,2026
2026-04-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,7750.0,4.47,4,2026
2020-11-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,22.83,0.03,11,2020
2020-12-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,22.94,0.031,12,2020
2021-01-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,35.15,0.046,1,2021
2021-02-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,42.5,0.056,2,2021
2021-03-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,35.0,0.045,3,2021
2021-04-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,41.25,0.053,4,2021
2025-04-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,165.0,0.096,4,2025
2025-05-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,179.41,0.1,5,2025
2025-06-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,153.33,0.088,6,2025
2025-07-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,200.0,0.12,7,2025
2025-08-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,200.0,0.12,8,2025
2020-11-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,526.67,0.7,11,2020
2020-12-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,582.35,0.78,12,2020
2021-01-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,600.0,0.79,1,2021
2021-02-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,625.0,0.82,2,2021
2021-03-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,625.0,0.81,3,2021
2021-04-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,550.0,0.71,4,2021
2023-01-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,706.25,0.7,1,2023
2023-02-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,750.0,0.74,2,2023
2023-04-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,566.67,0.56,4,2023
2023-06-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,1200.0,1.18,6,2023
2023-07-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,603.12,0.58,7,2023
2023-08-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,625.0,0.58,8,2023
2023-10-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,1100.0,0.96,10,2023
2023-11-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,1250.0,0.75,11,2023
2023-12-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,1500.0,0.9,12,2023
2024-01-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,1525.0,0.91,1,2024
2024-02-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,2000.0,1.2,2,2024
2024-06-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,1200.0,0.69,6,2024
2024-09-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,2000.0,1.16,9,2024
2024-10-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,2000.0,1.15,10,2024
2024-11-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,2125.0,1.22,11,2024
2024-12-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,2500.0,1.44,12,2024
2025-01-15,Southern Region,Zomba,Mulomba,2233,-15.76,35.52,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,2647.06,1.54,1,2025
